time,load_shed,perc_load_served,lines_out,gens_out
10,3419486915845482e-28,1,1,0
11,3419486915845482e-28,1,1,0
12,3419486915845482e-28,1,1,0
13,3419486915845482e-28,1,1,0
14,3419486915845482e-28,1,1,0
15,3419486915845482e-28,1,1,0
16,3419486915845482e-28,1,1,0
17,3419486915845482e-28,1,1,0
18,3419486915845482e-28,1,1,0
19,3419486915845482e-28,1,1,0
20,3419486915845482e-28,1,1,0
21,3419486915845482e-28,1,1,0
22,3419486915845482e-28,1,1,0
23,3419486915845482e-28,1,1,0
24,3419486915845482e-28,1,1,0
25,3419486915845482e-28,1,1,0
26,3419486915845482e-28,1,1,0
27,3419486915845482e-28,1,1,0
28,3419486915845482e-28,1,1,0
29,3419486915845482e-28,1,1,0
30,3419486915845482e-28,1,1,0
31,3419486915845482e-28,1,1,0
32,3419486915845482e-28,1,1,0
33,3419486915845482e-28,1,1,0
34,3419486915845482e-28,1,1,0
35,3419486915845482e-28,1,1,0
36,3419486915845482e-28,1,1,0
37,3419486915845482e-28,1,1,0
38,3419486915845482e-28,1,1,0
39,3419486915845482e-28,1,1,0
40,3419486915845482e-28,1,1,0
41,3419486915845482e-28,1,1,0
42,3419486915845482e-28,1,1,0
43,3419486915845482e-28,1,1,0
44,3419486915845482e-28,1,1,0
45,3419486915845482e-28,1,1,0
46,3419486915845482e-28,1,1,0
47,3419486915845482e-28,1,1,0
48,3419486915845482e-28,1,1,0
49,3419486915845482e-28,1,0,0
50,3419486915845482e-28,1,0,0
51,3419486915845482e-28,1,0,0
52,3419486915845482e-28,1,0,0
53,3419486915845482e-28,1,0,0
54,3419486915845482e-28,1,0,0
55,3419486915845482e-28,1,0,0
56,3419486915845482e-28,1,0,0
57,3419486915845482e-28,1,0,0
58,3419486915845482e-28,1,0,0
59,3419486915845482e-28,1,0,0
