time,load_shed,perc_load_served,lines_out,gens_out
10,11368683772161603e-29,1,1,0
11,11368683772161603e-29,1,1,0
12,11368683772161603e-29,1,1,0
13,11368683772161603e-29,1,1,0
14,11368683772161603e-29,1,1,0
15,11368683772161603e-29,1,1,0
16,11368683772161603e-29,1,1,0
17,11368683772161603e-29,1,1,0
18,11368683772161603e-29,1,1,0
19,11368683772161603e-29,1,1,0
20,11368683772161603e-29,1,1,0
21,11368683772161603e-29,1,1,0
22,11368683772161603e-29,1,1,0
23,11368683772161603e-29,1,1,0
24,11368683772161603e-29,1,1,0
25,11368683772161603e-29,1,1,0
26,11368683772161603e-29,1,1,0
27,11368683772161603e-29,1,1,0
28,11368683772161603e-29,1,1,0
29,3419486915845482e-28,1,0,0
30,3419486915845482e-28,1,0,0
31,3419486915845482e-28,1,0,0
32,3419486915845482e-28,1,0,0
33,3419486915845482e-28,1,0,0
34,3419486915845482e-28,1,0,0
35,3419486915845482e-28,1,0,0
36,3419486915845482e-28,1,0,0
37,3419486915845482e-28,1,0,0
38,3419486915845482e-28,1,0,0
39,3419486915845482e-28,1,0,0
