time,load_shed,perc_load_served,lines_out,gens_out
10,0,1,3,2
10,307.37105860106624,0.9646862294805761,3,2
70,181.66838464433573,0.9791281727200901,2,1
130,28.000000000000796,0.9967830882352942,1,1
190,28.000000000000796,0.9967830882352942,1,1
250,28.000000000000796,0.9967830882352942,1,1
310,28.000000000000796,0.9967830882352942,1,1
370,28.000000000000796,0.9967830882352942,1,0
430,28.000000000000796,0.9967830882352942,1,0
490,28.000000000000796,0.9967830882352942,1,0
550,28.000000000000796,0.9967830882352942,1,0
610,28.000000000000796,0.9967830882352942,1,0
670,28.000000000000796,0.9967830882352942,1,0
730,28.000000000000796,0.9967830882352942,1,0
790,28.000000000000796,0.9967830882352942,1,0
850,28.000000000000796,0.9967830882352942,1,0
910,28.000000000000796,0.9967830882352942,1,0
970,28.000000000000796,0.9967830882352942,1,0
1030,28.000000000000796,0.9967830882352942,1,0
1090,28.000000000000796,0.9967830882352942,1,0
1150,28.000000000000796,0.9967830882352942,1,0
1210,28.000000000000796,0.9967830882352942,1,0
1270,28.000000000000796,0.9967830882352942,1,0
1330,28.000000000000796,0.9967830882352942,1,0
1390,28.000000000000796,0.9967830882352942,1,0
1450,28.000000000000796,0.9967830882352942,1,0
1510,28.000000000000796,0.9967830882352942,1,0
1570,28.000000000000796,0.9967830882352942,1,0
1630,28.000000000000796,0.9967830882352942,1,0
1690,28.000000000000796,0.9967830882352942,1,0
1750,28.000000000000796,0.9967830882352942,1,0
1810,28.000000000000796,0.9967830882352942,1,0
1870,28.000000000000796,0.9967830882352942,1,0
1930,28.000000000000796,0.9967830882352942,1,0
1990,28.000000000000796,0.9967830882352942,1,0
2050,28.000000000000796,0.9967830882352942,1,0
2110,28.000000000000796,0.9967830882352942,1,0
2170,28.000000000000796,0.9967830882352942,1,0
2230,28.000000000000796,0.9967830882352942,1,0
2290,28.000000000000796,0.9967830882352942,1,0
2350,28.000000000000796,0.9967830882352942,1,0
2410,28.00000000005616,0.9967830882352876,0,0
2470,28.00000000005616,0.9967830882352876,0,0
2530,28.00000000005616,0.9967830882352876,0,0
2590,28.00000000005616,0.9967830882352876,0,0
2650,28.00000000005616,0.9967830882352876,0,0
2710,28.00000000005616,0.9967830882352876,0,0
2770,28.00000000005616,0.9967830882352876,0,0
2830,28.00000000005616,0.9967830882352876,0,0
2890,28.00000000005616,0.9967830882352876,0,0
2950,28.00000000005616,0.9967830882352876,0,0
3010,28.00000000005616,0.9967830882352876,0,0
3070,28.00000000005616,0.9967830882352876,0,0
3130,28.00000000005616,0.9967830882352876,0,0
3190,0,1,0,0
3250,0,1,0,0
3310,0,1,0,0
3370,0,1,0,0
3430,0,1,0,0
3490,0,1,0,0
3550,0,1,0,0
3610,0,1,0,0
3670,0,1,0,0
3730,0,1,0,0
3790,0,1,0,0
3850,0,1,0,0
3910,0,1,0,0
3970,0,1,0,0
4030,0,1,0,0
4090,0,1,0,0
4150,0,1,0,0
4210,0,1,0,0
4270,0,1,0,0
4330,0,1,0,0
4390,0,1,0,0
4450,0,1,0,0
4510,0,1,0,0
4570,0,1,0,0
4630,0,1,0,0
