time,load_shed,perc_load_served,lines_out,gens_out
10,0,1,3,2
10,0,1,3,2
70,0,1,2,1
130,0,1,1,1
190,357.40000000005796,0.9589384191176404,1,1
250,1194.1793600000005,0.8628010845588235,0,1
310,1176.0301578239892,0.8648862410588248,0,1
370,848.7714508800049,0.9024848976470583,0,0
430,258.0579891200033,0.9703517935294114,0,0
490,143.37232000001484,0.9835279963235277,0,0
550,155.57968000005548,0.9821254963235231,0,0
610,139.2338508800034,0.984003463823529,0,0
670,166.90848000001813,0.9808239338235273,0,0
730,183.00000000001066,0.9789751838235281,0,0
790,183.00000000001188,0.978975183823528,0,0
850,28.000000000044963,0.9967830882352889,0,0
910,28.000000000044963,0.9967830882352889,0,0
970,27.99999999997874,0.9967830882352966,0,0
1030,28.000000000000796,0.9967830882352942,0,0
1090,27.999999999997954,0.9967830882352944,0,0
1150,27.999999999997044,0.9967830882352945,0,0
1210,28.00000000000074,0.9967830882352942,0,0
1270,27.999999999997044,0.9967830882352945,0,0
1330,28.000000000026887,0.9967830882352909,0,0
1390,28.0000000000002,0.9967830882352942,0,0
1450,27.99999999997874,0.9967830882352966,0,0
1510,27.99999999999082,0.9967830882352952,0,0
1570,27.99999999997874,0.9967830882352966,0,0
1630,27.999999999994202,0.9967830882352947,0,0
1690,16.07008000000326,0.9981537132352938,0,0
1750,0,1,0,0
1810,0,1,0,0
1870,0,1,0,0
1930,0,1,0,0
1990,0,1,0,0
2050,0,1,0,0
2110,0,1,0,0
2170,0,1,0,0
2230,0,1,0,0
2290,0,1,0,0
2350,0,1,0,0
2410,0,1,0,0
2470,0,1,0,0
2530,0,1,0,0
2590,0,1,0,0
2650,0,1,0,0
2710,0,1,0,0
2770,0,1,0,0
2830,0,1,0,0
2890,0,1,0,0
2950,0,1,0,0
3010,0,1,0,0
3070,0,1,0,0
3130,0,1,0,0
3190,0,1,0,0
3250,0,1,0,0
3310,0,1,0,0
3370,0,1,0,0
3430,0,1,0,0
3490,0,1,0,0
3550,0,1,0,0
3610,0,1,0,0
3670,0,1,0,0
3730,0,1,0,0
3790,0,1,0,0
3850,0,1,0,0
3910,0,1,0,0
3970,0,1,0,0
4030,0,1,0,0
4090,0,1,0,0
4150,0,1,0,0
4210,0,1,0,0
4270,0,1,0,0
4330,0,1,0,0
4390,0,1,0,0
4450,0,1,0,0
4510,0,1,0,0
4570,0,1,0,0
4630,0,1,0,0
