state,recovery_time
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,2.758347747129199
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,46.15029180982215
1,0
1,0
1,0
1,0
1,0
0,47.45823587601636
1,0
1,0
0,139.42961569361609
1,0
1,0
0,1518.8937764423074
0,6.434555197748201
1,0
1,0
1,0
1,0
0,5.068141388976391
1,0
0,127.21958868775596
1,0
1,0
1,0
0,271.0708661366939
1,0
0,7.191724727754091
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
