time,load_shed,perc_load_served,lines_out,gens_out
10,0,1,1,0
25,0,1,1,0
40,0,1,1,0
55,0,1,1,0
70,0,1,1,0
85,0,1,1,0
100,0,1,1,0
115,0,1,1,0
130,0,1,1,0
145,0,1,1,0
160,0,1,1,0
175,0,1,1,0
190,0,1,1,0
205,0,1,1,0
220,0,1,1,0
235,0,1,1,0
250,0,1,1,0
265,0,1,1,0
280,0,1,1,0
295,0,1,1,0
310,0,1,1,0
325,0,1,1,0
340,0,1,1,0
355,0,1,1,0
370,0,1,1,0
385,0,1,1,0
400,0,1,1,0
415,0,1,1,0
430,0,1,1,0
445,0,1,1,0
460,0,1,1,0
475,0,1,1,0
490,0,1,1,0
505,0,1,1,0
520,0,1,1,0
535,0,1,1,0
550,0,1,1,0
565,0,1,1,0
580,0,1,1,0
595,0,1,1,0
610,0,1,1,0
625,0,1,1,0
640,0,1,1,0
655,0,1,1,0
670,0,1,1,0
685,0,1,1,0
700,0,1,1,0
715,0,1,1,0
730,0,1,1,0
745,0,1,0,0
