time,load_shed,perc_load_served,lines_out,gens_out
10,0,1,1,3
25,0,1,1,2
40,0,1,1,2
55,0,1,1,2
70,0,1,1,2
85,0,1,1,2
100,0,1,1,2
115,0,1,1,2
130,0,1,1,2
145,0,1,1,2
160,0,1,1,2
175,0,1,1,2
190,0,1,1,2
205,0,1,1,2
220,0,1,1,2
235,0,1,1,2
250,0,1,1,2
265,0,1,1,2
280,0,1,1,2
295,0,1,1,2
310,0,1,1,2
325,0,1,1,2
340,0,1,1,2
355,0,1,1,2
370,0,1,1,2
385,0,1,1,2
400,0,1,1,2
415,0,1,1,2
430,0,1,1,2
445,0,1,1,2
460,0,1,1,2
475,0,1,1,2
490,0,1,1,2
505,0,1,1,2
520,0,1,1,1
535,0,1,1,1
550,0,1,1,1
565,0,1,1,1
580,0,1,0,1
595,0,1,0,0
