time,load_shed,perc_load_served,lines_out,gens_out
10,0,1,1,1
25,0,1,1,1
40,0,1,1,1
55,0,1,1,1
70,0,1,0,1
85,0,1,0,1
100,0,1,0,1
115,0,1,0,1
130,0,1,0,1
145,0,1,0,1
160,0,1,0,1
175,0,1,0,1
190,0,1,0,1
205,0,1,0,1
220,0,1,0,1
235,0,1,0,1
250,0,1,0,1
265,0,1,0,1
280,0,1,0,1
295,0,1,0,1
310,0,1,0,1
325,0,1,0,1
340,0,1,0,1
355,0,1,0,1
370,0,1,0,1
385,0,1,0,1
400,0,1,0,1
415,0,1,0,1
430,0,1,0,1
445,0,1,0,1
460,0,1,0,1
475,0,1,0,1
490,0,1,0,1
505,0,1,0,1
520,0,1,0,1
535,0,1,0,1
550,0,1,0,1
565,0,1,0,1
580,0,1,0,1
595,0,1,0,1
610,0,1,0,1
625,0,1,0,1
640,0,1,0,1
655,0,1,0,1
670,0,1,0,1
685,0,1,0,1
700,0,1,0,1
715,0,1,0,1
730,0,1,0,1
745,0,1,0,1
760,0,1,0,1
775,0,1,0,1
790,0,1,0,1
805,0,1,0,1
820,0,1,0,1
835,0,1,0,1
850,0,1,0,1
865,0,1,0,1
880,0,1,0,1
895,0,1,0,1
910,0,1,0,0
