time,load_shed,perc_load_served,lines_out,gens_out
10,3126388037344441e-28,1,1,5
25,-17053025658242404e-29,1,1,3
40,-3268496584496461e-28,1,1,2
55,-3268496584496461e-28,1,1,2
70,-3268496584496461e-28,1,1,2
85,-3268496584496461e-28,1,1,1
100,-3268496584496461e-28,1,1,0
115,-3268496584496461e-28,1,1,0
130,-3268496584496461e-28,1,1,0
145,-3268496584496461e-28,1,1,0
160,-3268496584496461e-28,1,1,0
175,-3268496584496461e-28,1,1,0
190,-3268496584496461e-28,1,1,0
205,-3268496584496461e-28,1,1,0
220,-3268496584496461e-28,1,1,0
235,-3268496584496461e-28,1,1,0
250,-3268496584496461e-28,1,1,0
265,-3268496584496461e-28,1,1,0
280,-3268496584496461e-28,1,1,0
295,-3268496584496461e-28,1,1,0
310,-3268496584496461e-28,1,1,0
325,-3268496584496461e-28,1,1,0
340,-3268496584496461e-28,1,1,0
355,-3268496584496461e-28,1,1,0
370,-3268496584496461e-28,1,1,0
385,-3268496584496461e-28,1,1,0
400,-3268496584496461e-28,1,1,0
415,-3268496584496461e-28,1,1,0
430,-3268496584496461e-28,1,1,0
445,-3268496584496461e-28,1,1,0
460,-3268496584496461e-28,1,1,0
475,-3268496584496461e-28,1,1,0
490,-3268496584496461e-28,1,1,0
505,-3268496584496461e-28,1,0,0
520,-3268496584496461e-28,1,0,0
