time,load_shed,perc_load_served,lines_out,gens_out
10,28421709430404007e-29,1,2,1
25,-17053025658242404e-29,1,1,0
40,-21316282072803006e-29,1,1,0
55,-21316282072803006e-29,1,1,0
70,-21316282072803006e-29,1,1,0
85,-21316282072803006e-29,1,1,0
100,-21316282072803006e-29,1,1,0
115,-21316282072803006e-29,1,1,0
130,-21316282072803006e-29,1,1,0
145,-21316282072803006e-29,1,1,0
160,-21316282072803006e-29,1,1,0
175,-21316282072803006e-29,1,1,0
190,-21316282072803006e-29,1,1,0
205,-21316282072803006e-29,1,0,0
