time,load_shed,perc_load_served,lines_out,gens_out
10,3126388037344441e-28,1,1,2
25,-11368683772161603e-29,1,0,2
40,-15631940186722204e-29,1,0,2
55,-15631940186722204e-29,1,0,2
70,-15631940186722204e-29,1,0,2
85,-15631940186722204e-29,1,0,2
100,-15631940186722204e-29,1,0,2
115,-15631940186722204e-29,1,0,2
130,-15631940186722204e-29,1,0,2
145,-15631940186722204e-29,1,0,1
160,-15631940186722204e-29,1,0,1
175,-15631940186722204e-29,1,0,1
190,-15631940186722204e-29,1,0,0
205,-15631940186722204e-29,1,0,0
