time,load_shed,perc_load_served,lines_out,gens_out
10,25579538487363607e-29,1,1,0
70,-17053025658242404e-29,1,1,0
130,-21316282072803006e-29,1,1,0
190,-21316282072803006e-29,1,1,0
250,-21316282072803006e-29,1,1,0
310,-21316282072803006e-29,1,1,0
370,-21316282072803006e-29,1,1,0
430,-21316282072803006e-29,1,1,0
490,-21316282072803006e-29,1,1,0
550,-21316282072803006e-29,1,1,0
610,-21316282072803006e-29,1,1,0
670,-21316282072803006e-29,1,1,0
730,-21316282072803006e-29,1,1,0
790,-21316282072803006e-29,1,1,0
850,-21316282072803006e-29,1,1,0
910,-21316282072803006e-29,1,1,0
970,-21316282072803006e-29,1,1,0
1030,-21316282072803006e-29,1,1,0
1090,-21316282072803006e-29,1,1,0
1150,-21316282072803006e-29,1,1,0
1210,-21316282072803006e-29,1,1,0
1270,-21316282072803006e-29,1,1,0
1330,-21316282072803006e-29,1,1,0
1390,-21316282072803006e-29,1,1,0
1450,-21316282072803006e-29,1,1,0
1510,-21316282072803006e-29,1,1,0
1570,-21316282072803006e-29,1,1,0
1630,-21316282072803006e-29,1,1,0
1690,-21316282072803006e-29,1,1,0
1750,-21316282072803006e-29,1,1,0
1810,-21316282072803006e-29,1,1,0
1870,-21316282072803006e-29,1,1,0
1930,-21316282072803006e-29,1,1,0
1990,-21316282072803006e-29,1,1,0
2050,-21316282072803006e-29,1,1,0
2110,-21316282072803006e-29,1,1,0
2170,-21316282072803006e-29,1,0,0
