state,recovery_time
1.0,0.0
0.0,12.217369714901134
0.0,4.315490911521034
1.0,0.0
1.0,0.0
0.0,11.793771272298828
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0295873978344388
1.0,0.0
0.0,227.898202503634
0.0,116.81518797077386
1.0,0.0
0.0,317.1814199064024
0.0,14.98446184008602
1.0,0.0
1.0,0.0
0.0,6.7303097097542715
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,17.70413202229638
1.0,0.0
1.0,0.0
1.0,0.0
0.0,24.736827024457373
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,271.88217826178237
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,2533.571272040663
1.0,0.0
0.0,130.72339819267467
1.0,0.0
1.0,0.0
