state,recovery_time
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,61.63698945934794
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,78.51870297397251
1,0
1,0
0,147.37285251817744
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,120.95677371144099
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,384.02333278962715
1,0
1,0
1,0
1,0
1,0
1,0
0,28.53603151373915
1,0
1,0
1,0
0,8.671267198836068
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,6.571401175901362
0,43.77245427171581
1,0
1,0
1,0
1,0
1,0
1,0
0,156.40078780873807
1,0
0,42.03541796796475
1,0
1,0
0,0.05043078973401008
1,0
1,0
1,0
1,0
1,0
1,0
1,0
