lines_out,no_load_shed_time,initial_load_shed,full_rest_time
1.0,0.0,0.0,18.480982917595373
1.0,0.0,0.0,348.5555680785762
1.0,0.0,0.0,57.379019343921534
3.0,0.0,0.0,10044.542638727347
1.0,0.0,0.0,1018.0305954730136
3.0,0.0,0.0,7006.824941337614
1.0,0.0,0.0,0.640990285948962
1.0,0.0,0.0,4031.400473999078
1.0,0.0,0.0,442.273458173996
1.0,0.0,0.0,43242.58232955207
1.0,0.0,0.0,1966.851399758383
1.0,0.0,0.0,0.1303051613766573
5.0,0.0,0.0,8545.39443786299
13.0,0.0,0.0,3144.7098358885974
1.0,0.0,0.0,264.5969225699186
6.0,0.0,0.0,267.29434227067355
2.0,0.0,0.0,592.5826884742697
1.0,0.0,0.0,12.772968949075208
1.0,0.0,0.0,46.448693274879005
1.0,0.0,0.0,7.772531760844398
1.0,0.0,0.0,1.8203673980797617
4.0,0.0,0.0,752.6431159692752
3.0,0.0,0.0,230.8202384327837
1.0,0.0,0.0,15.78557998670618
1.0,0.0,0.0,68.45507803515022
1.0,0.0,0.0,61.40039858701454
1.0,0.0,0.0,18.26894276180763
1.0,0.0,0.0,10.777805447561233
1.0,0.0,0.0,470.36902236585945
2.0,0.0,0.0,12.896390533433362
1.0,0.0,0.0,6.810281690157582
1.0,0.0,0.0,1500.2199489129925
1.0,0.0,0.0,0.40497675708413733
20.0,0.0,0.0,2766.471570888036
1.0,0.0,0.0,3.7472974690613396
1.0,0.0,0.0,106.53916612929098
1.0,0.0,0.0,13.216647357533454
2.0,0.0,0.0,435.05460845582803
1.0,0.0,0.0,94.36009637874703
2.0,0.0,0.0,33.33187554346124
1.0,0.0,0.0,331.98984968680793
1.0,0.0,0.0,18.851653446445454
1.0,0.0,0.0,1227.1881101207487
1.0,0.0,0.0,17.967260787681493
1.0,0.0,0.0,154.1981587131453
2.0,0.0,0.0,192.09870667290286
1.0,0.0,0.0,4.445794978376451
1.0,0.0,0.0,7.4612335122879605
1.0,0.0,0.0,11.55184875466891
4.0,0.0,0.0,113.96495978494526
1.0,0.0,0.0,770.7024558543001
1.0,0.0,0.0,115.04108447481816
1.0,0.0,0.0,135.85903419619797
1.0,0.0,0.0,0.6038433060419989
1.0,0.0,0.0,0.44554699528118014
1.0,0.0,0.0,10.047024302741539
1.0,0.0,0.0,70.35641823179452
1.0,0.0,0.0,107.79349444411324
1.0,0.0,0.0,500.181021027509
1.0,0.0,0.0,32.75323834005933
1.0,0.0,0.0,7.770714512068146
1.0,0.0,0.0,4.386291940706333
1.0,0.0,0.0,3913.4239937124585
1.0,0.0,0.0,250.5764183474152
1.0,0.0,0.0,16.242218376713144
1.0,0.0,0.0,52.38075114664369
1.0,0.0,0.0,459.6405724514783
1.0,0.0,0.0,53.331305032165794
4.0,0.0,0.0,166.10471774065408
1.0,0.0,0.0,21.26516448686613
1.0,0.0,0.0,0.5274223320540777
1.0,0.0,0.0,2.143633344370932
1.0,0.0,0.0,0.38858765275358736
1.0,0.0,0.0,329.9521224111836
1.0,0.0,0.0,632.3751986200173
6.0,0.0,0.0,1095.096080886335
2.0,0.0,0.0,920.5791096945516
1.0,0.0,0.0,31.829024412129687
1.0,0.0,0.0,73.262600788524
2.0,0.0,0.0,9.122219094219034
2.0,0.0,0.0,8.35020823215125
1.0,0.0,0.0,167.1228743028113
4.0,0.0,0.0,127.27289923691104
1.0,0.0,0.0,12.71531254346909
1.0,0.0,0.0,40.65347503183434
1.0,0.0,0.0,118.58501018942893
1.0,0.0,0.0,37.13205603472926
1.0,0.0,0.0,413.3162919635814
1.0,0.0,0.0,6.91324047964822
1.0,0.0,0.0,0.3576058922614123
1.0,0.0,0.0,687.6074498266877
3.0,0.0,0.0,2796.7023916914873
1.0,0.0,0.0,940.2900498539689
6.0,0.0,0.0,156.73714506590332
1.0,0.0,0.0,1.5986736000094253
1.0,0.0,0.0,0.1057550167551013
1.0,0.0,0.0,265.5445039243678
1.0,0.0,0.0,45977.03289623067
1.0,0.0,0.0,12302.431918826991
1.0,0.0,0.0,3814.370083670918
1.0,0.0,0.0,81.62620283375773
1.0,0.0,0.0,19.047492898571562
1.0,0.0,0.0,45.26440461955518
2.0,0.0,0.0,1994.0994305263052
3.0,0.0,0.0,32.32273915855589
1.0,0.0,0.0,15.839847003425904
1.0,0.0,0.0,36.20183435953794
1.0,0.0,0.0,16.786528972298896
1.0,0.0,0.0,78.88988178771554
1.0,0.0,0.0,189.1437702917129
4.0,0.0,0.0,29646.3394365511
1.0,0.0,0.0,66.88569024644389
1.0,0.0,0.0,8.58755990262109
2.0,0.0,0.0,82.42185327533424
1.0,0.0,0.0,169.26820223540417
1.0,0.0,0.0,1.2089715658339726
35.0,1.5822710853254325,15.0,26486.7518817815
1.0,0.0,0.0,458.05293544125516
1.0,0.0,0.0,610.96533350436
1.0,0.0,0.0,26.34349700643287
1.0,0.0,0.0,47.992848324856816
1.0,0.0,0.0,64.75190286499323
1.0,0.0,0.0,5.066329124975488
2.0,0.0,0.0,641.6028363750919
50.0,0.0,0.0,16995.270497143305
2.0,0.0,0.0,106.27648194312285
1.0,0.0,0.0,132.99780629528345
1.0,0.0,0.0,238.83230042686708
1.0,0.0,0.0,44.05563486400123
5.0,0.0,0.0,785.3350637094945
1.0,0.0,0.0,3.953859939763887
1.0,0.0,0.0,2191.3489183964607
1.0,0.0,0.0,0.12914735450710937
1.0,0.0,0.0,7.612012584743552
1.0,0.0,0.0,393.5124507004074
1.0,0.0,0.0,412.25824847553815
1.0,0.0,0.0,67.05245426512998
1.0,0.0,0.0,359.2690144094517
2.0,0.0,0.0,107.5089544467526
4.0,0.0,0.0,363.6795849598992
1.0,0.0,0.0,742.9833126500596
2.0,0.0,0.0,65831.20338272164
1.0,0.0,0.0,12.526795754723263
1.0,0.0,0.0,257.8937798682577
8.0,0.0,0.0,130.12023193389695
1.0,0.0,0.0,3.941417207225719
1.0,0.0,0.0,9.439533974364265
1.0,0.0,0.0,131.94113278868832
1.0,0.0,0.0,67.88955059990322
1.0,0.0,0.0,90.8452165236604
4.0,0.0,0.0,6774.558487121787
1.0,0.0,0.0,2.8791949402371957
2.0,0.0,0.0,2.1093539563000565
1.0,0.0,0.0,156.6147490241617
1.0,0.0,0.0,4198.941161517036
1.0,0.0,0.0,87.75157634409597
2.0,0.0,0.0,31.776165407764
1.0,0.0,0.0,289.52677188390993
1.0,0.0,0.0,29.072598458824636
1.0,0.0,0.0,2419.8962455924307
2.0,0.0,0.0,604.9575049603121
2.0,0.0,0.0,15.087066173902757
1.0,0.0,0.0,83.01542467640563
1.0,0.0,0.0,64.95728550798586
1.0,0.0,0.0,2468.3963249162402
3.0,0.0,0.0,1416.626296335329
1.0,0.0,0.0,7.745109853524065
1.0,0.0,0.0,9.883968682177315
1.0,0.0,0.0,282.91419916791284
1.0,0.0,0.0,4.129557380471957
3.0,0.0,0.0,594.7204053025553
1.0,0.0,0.0,161.89069726825008
11.0,0.0,0.0,2871.4350612633443
1.0,0.0,0.0,24.137200001483762
4.0,0.0,0.0,530.5762427987769
1.0,0.0,0.0,724.8753661778426
1.0,0.0,0.0,34.72185615799646
1.0,0.0,0.0,9.155484683638857
1.0,0.0,0.0,204.22773476859464
1.0,0.0,0.0,20.394958177200216
1.0,0.0,0.0,56.675211681395616
1.0,0.0,0.0,8.971673631624153
8.0,0.0,0.0,781.2689248369937
1.0,0.0,0.0,5.743842101650312
1.0,0.0,0.0,155.73430489337414
1.0,0.0,0.0,9634.856938132687
1.0,0.0,0.0,12.09302789055591
1.0,0.0,0.0,79.70406344206073
3.0,0.0,0.0,139.26375519992033
