time,load_shed,perc_load_served,lines_out,gens_off
0,4446.349955066242,0.7539988660790118,286,284
0,3367.1050000002415,0.8137097492545999,286,224
60,831.2339999999076,0.9540107034713577,127,210
120,423.46579360114663,0.9765711051861906,98,195
180,286.84010640715115,0.9841301309741093,77,201
240,116.90928998296977,0.9935318141414086,64,206
300,104.19747892746315,0.994235114593565,52,203
360,113.63938675777108,0.9937127265548127,46,200
420,114.38507964689977,0.9936714699515007,43,200
480,105.5758640330076,0.9941588533225517,37,200
540,84.47536089761556,0.9953262710359718,35,199
600,84.39720605453633,0.9953305950725893,31,199
660,24.891999999999825,0.9986228119047211,29,237
720,24.891999999999825,0.9986228119047211,28,240
780,24.891999999999825,0.9986228119047211,26,237
840,24.891999999999825,0.9986228119047211,25,246
900,24.891999999999825,0.9986228119047211,24,223
960,24.891999999999825,0.9986228119047211,22,227
1020,24.891999999999825,0.9986228119047211,21,225
1080,24.891999999999825,0.9986228119047211,21,225
1140,24.891999999999825,0.9986228119047211,20,249
1200,24.891999999999825,0.9986228119047211,20,249
1260,24.891999999999825,0.9986228119047211,20,249
1320,24.891999999999825,0.9986228119047211,20,249
1380,24.891999999999825,0.9986228119047211,18,231
1440,24.891999999999825,0.9986228119047211,18,231
1500,24.891999999999825,0.9986228119047211,18,231
1560,24.891999999999825,0.9986228119047211,17,231
1620,24.891999999999825,0.9986228119047211,17,231
1680,24.891999999999825,0.9986228119047211,17,231
1740,24.891999999999825,0.9986228119047211,17,231
1800,24.891999999999825,0.9986228119047211,17,231
1860,24.891999999999825,0.9986228119047211,17,231
1920,24.891999999999825,0.9986228119047211,16,236
1980,19.403999999999826,0.9989264439257275,15,232
2040,19.403999999999826,0.9989264439257275,15,232
2100,19.403999999999826,0.9989264439257275,14,229
2160,19.403999999999826,0.9989264439257275,13,237
2220,9.376999999999834,0.9994812030865566,12,235
2280,9.376999999999834,0.9994812030865566,11,232
2340,9.376999999999834,0.9994812030865566,11,232
2400,9.376999999999834,0.9994812030865566,11,232
2460,9.376999999999834,0.9994812030865566,10,231
2520,9.376999999999834,0.9994812030865566,9,234
2580,9.376999999999834,0.9994812030865566,9,234
2640,9.376999999999834,0.9994812030865566,9,234
2700,9.376999999999834,0.9994812030865566,9,234
2760,9.376999999999834,0.9994812030865566,8,237
2820,9.376999999999834,0.9994812030865566,8,237
2880,9.376999999999834,0.9994812030865566,8,237
2940,9.376999999999834,0.9994812030865566,8,237
3000,9.376999999999834,0.9994812030865566,8,237
3060,9.376999999999834,0.9994812030865566,8,237
3120,9.376999999999834,0.9994812030865566,8,237
3180,9.376999999999834,0.9994812030865566,6,225
3240,9.376999999999834,0.9994812030865566,4,234
3300,9.376999999999834,0.9994812030865566,3,239
3360,9.376999999999834,0.9994812030865566,3,239
3420,9.376999999999834,0.9994812030865566,2,223
3480,9.376999999999834,0.9994812030865566,2,223
3540,9.376999999999834,0.9994812030865566,2,223
3600,9.376999999999834,0.9994812030865566,2,223
3660,9.376999999999834,0.9994812030865566,2,223
3720,9.376999999999834,0.9994812030865566,2,223
3780,9.376999999999834,0.9994812030865566,2,223
3840,9.376999999999834,0.9994812030865566,2,223
3900,9.376999999999834,0.9994812030865566,2,223
3960,9.376999999999834,0.9994812030865566,2,223
4020,9.376999999999834,0.9994812030865566,2,223
4080,-1674216321134736e-28,1,1,232
4140,-1674216321134736e-28,1,1,232
4200,-1674216321134736e-28,1,1,232
4260,-1674216321134736e-28,1,1,232
4320,-1674216321134736e-28,1,1,232
4380,-1674216321134736e-28,1,1,232
4440,-1674216321134736e-28,1,1,232
4500,-1674216321134736e-28,1,1,232
4560,-1674216321134736e-28,1,1,232
4620,-1674216321134736e-28,1,1,232
4680,-1674216321134736e-28,1,1,232
4740,-1674216321134736e-28,1,1,232
4800,-1674216321134736e-28,1,1,232
4860,-1674216321134736e-28,1,1,232
4920,-1674216321134736e-28,1,1,232
4980,-1674216321134736e-28,1,1,232
5040,-1674216321134736e-28,1,1,232
5100,-1674216321134736e-28,1,1,232
5160,-1674216321134736e-28,1,1,232
5220,-1674216321134736e-28,1,1,232
5280,-1674216321134736e-28,1,1,232
5340,-1674216321134736e-28,1,1,232
5400,-1674216321134736e-28,1,1,232
5460,-1674216321134736e-28,1,1,232
5520,-1674216321134736e-28,1,1,232
5580,-1674216321134736e-28,1,1,232
5640,-1674216321134736e-28,1,1,232
5700,-1674216321134736e-28,1,1,232
5760,-1674216321134736e-28,1,1,232
5820,-1674216321134736e-28,1,1,232
5880,-1674216321134736e-28,1,1,232
5940,-1674216321134736e-28,1,1,232
6000,-1674216321134736e-28,1,1,232
6060,-1674216321134736e-28,1,1,232
6120,-1674216321134736e-28,1,1,232
6180,-1674216321134736e-28,1,1,232
6240,-1674216321134736e-28,1,1,232
6300,-1674216321134736e-28,1,1,232
6360,-1674216321134736e-28,1,1,232
6420,-1674216321134736e-28,1,1,232
6480,-1674216321134736e-28,1,1,232
6540,-1674216321134736e-28,1,1,232
6600,-1674216321134736e-28,1,1,232
6660,-1674216321134736e-28,1,1,232
6720,-1674216321134736e-28,1,1,232
6780,-1674216321134736e-28,1,1,232
6840,-1674216321134736e-28,1,1,232
6900,-1674216321134736e-28,1,1,232
6960,-1674216321134736e-28,1,1,232
7020,-1674216321134736e-28,1,1,232
