state,recovery_time
1,0
1,0
1,0
1,0
0,78.26012081421948
1,0
1,0
1,0
0,2.1588084732381354
1,0
1,0
0,482.72236844014446
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,30.61059335177072
1,0
1,0
0,21.40640019501171
1,0
1,0
1,0
1,0
0,10.410425379532366
1,0
1,0
1,0
0,845.8729420079749
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,2.2568925496628656
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
