state,recovery_time
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,4.903946444948633
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,78.17998096868403
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,0.5538957302632667
1,0
1,0
1,0
1,0
1,0
1,0
0,4.8267064436876685
1,0
1,0
1,0
0,16.693775281888538
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,4.042566804450968
1,0
1,0
1,0
1,0
0,1.4855447488567035
1,0
1,0
1,0
1,0
1,0
1,0
