time,load_shed,perc_load_served,lines_out,gens_out
10,3552713678800501e-28,1,2,1
25,-7105427357601002e-29,1,1,1
40,-11368683772161603e-29,1,1,1
55,-11368683772161603e-29,1,1,1
70,-7105427357601002e-29,1,1,0
85,-14210854715202004e-30,1,1,0
100,-14210854715202004e-30,1,1,0
115,-14210854715202004e-30,1,1,0
130,-14210854715202004e-30,1,1,0
145,-14210854715202004e-30,1,1,0
160,-14210854715202004e-30,1,1,0
175,-14210854715202004e-30,1,1,0
190,-14210854715202004e-30,1,1,0
205,-14210854715202004e-30,1,1,0
220,-14210854715202004e-30,1,1,0
235,-14210854715202004e-30,1,1,0
250,-14210854715202004e-30,1,1,0
265,-14210854715202004e-30,1,1,0
280,-14210854715202004e-30,1,0,0
295,-14210854715202004e-30,1,0,0
