time,load_shed,perc_load_served,lines_out,gens_out
10,28421709430404007e-29,1,1,1
70,-8526512829121202e-29,1,1,0
130,-12789769243681803e-29,1,1,0
190,-12789769243681803e-29,1,1,0
250,-12789769243681803e-29,1,1,0
310,-12789769243681803e-29,1,1,0
370,-12789769243681803e-29,1,1,0
430,-12789769243681803e-29,1,1,0
490,-12789769243681803e-29,1,1,0
550,-12789769243681803e-29,1,1,0
610,-12789769243681803e-29,1,1,0
670,-12789769243681803e-29,1,1,0
730,-12789769243681803e-29,1,1,0
790,-12789769243681803e-29,1,1,0
850,-12789769243681803e-29,1,1,0
910,-12789769243681803e-29,1,1,0
970,-12789769243681803e-29,1,1,0
1030,-12789769243681803e-29,1,1,0
1090,-12789769243681803e-29,1,1,0
1150,-12789769243681803e-29,1,1,0
1210,-12789769243681803e-29,1,1,0
1270,-12789769243681803e-29,1,1,0
1330,-12789769243681803e-29,1,1,0
1390,-12789769243681803e-29,1,1,0
1450,-12789769243681803e-29,1,1,0
1510,-12789769243681803e-29,1,1,0
1570,-12789769243681803e-29,1,1,0
1630,-12789769243681803e-29,1,1,0
1690,-12789769243681803e-29,1,1,0
1750,-12789769243681803e-29,1,1,0
1810,-12789769243681803e-29,1,1,0
1870,-12789769243681803e-29,1,1,0
1930,-12789769243681803e-29,1,1,0
1990,-12789769243681803e-29,1,1,0
2050,-12789769243681803e-29,1,1,0
2110,-12789769243681803e-29,1,1,0
2170,-12789769243681803e-29,1,1,0
2230,-15631940186722204e-29,1,0,0
2290,-15631940186722204e-29,1,0,0
