time,load_shed,perc_load_served,lines_out,gens_out
10,3126388037344441e-28,1,2,1
70,-11368683772161603e-29,1,0,1
130,-15631940186722204e-29,1,0,1
190,-15631940186722204e-29,1,0,1
250,-15631940186722204e-29,1,0,1
310,-15631940186722204e-29,1,0,1
370,-15631940186722204e-29,1,0,1
430,-15631940186722204e-29,1,0,1
490,-15631940186722204e-29,1,0,1
550,-15631940186722204e-29,1,0,1
610,-15631940186722204e-29,1,0,1
670,-15631940186722204e-29,1,0,1
730,-15631940186722204e-29,1,0,1
790,-15631940186722204e-29,1,0,1
850,-15631940186722204e-29,1,0,1
910,-15631940186722204e-29,1,0,1
970,-15631940186722204e-29,1,0,1
1030,-15631940186722204e-29,1,0,1
1090,-15631940186722204e-29,1,0,1
1150,-15631940186722204e-29,1,0,1
1210,-15631940186722204e-29,1,0,1
1270,-15631940186722204e-29,1,0,1
1330,-15631940186722204e-29,1,0,1
1390,-15631940186722204e-29,1,0,1
1450,-15631940186722204e-29,1,0,1
1510,-15631940186722204e-29,1,0,1
1570,-15631940186722204e-29,1,0,1
1630,-15631940186722204e-29,1,0,1
1690,-15631940186722204e-29,1,0,1
1750,-15631940186722204e-29,1,0,0
1810,-15631940186722204e-29,1,0,0
