time,load_shed,perc_load_served,lines_out,gens_out
10,0.0,1.0,1,1.0
25,0.0,1.0,1,0.0
40,0.0,1.0,1,0.0
55,0.0,1.0,1,0.0
70,0.0,1.0,1,0.0
85,0.0,1.0,1,0.0
100,0.0,1.0,1,0.0
115,0.0,1.0,1,0.0
130,0.0,1.0,1,0.0
145,0.0,1.0,1,0.0
160,0.0,1.0,1,0.0
175,0.0,1.0,1,0.0
190,0.0,1.0,1,0.0
205,0.0,1.0,1,0.0
220,0.0,1.0,1,0.0
235,0.0,1.0,1,0.0
250,0.0,1.0,1,0.0
265,0.0,1.0,1,0.0
280,0.0,1.0,1,0.0
295,0.0,1.0,1,0.0
310,0.0,1.0,1,0.0
325,0.0,1.0,1,0.0
340,0.0,1.0,1,0.0
355,0.0,1.0,1,0.0
370,0.0,1.0,1,0.0
385,0.0,1.0,1,0.0
400,0.0,1.0,1,0.0
415,0.0,1.0,1,0.0
430,0.0,1.0,1,0.0
445,0.0,1.0,1,0.0
460,0.0,1.0,1,0.0
475,0.0,1.0,1,0.0
490,0.0,1.0,1,0.0
505,0.0,1.0,1,0.0
520,0.0,1.0,1,0.0
535,0.0,1.0,1,0.0
550,0.0,1.0,1,0.0
565,0.0,1.0,1,0.0
580,0.0,1.0,0,0.0
595,0.0,1.0,0,0.0
