state,recovery_time
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,1.6523331006520177
1,0
1,0
0,24.012402525098036
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,0.804051621903005
0,45.773527146552645
1,0
1,0
1,0
1,0
1,0
0,226.80590183867287
1,0
1,0
1,0
1,0
1,0
1,0
0,168.76930078643315
1,0
0,1.6102784070376022
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,9.167982503414686
1,0
1,0
0,29.13781704696535
1,0
1,0
1,0
1,0
0,25.194264975161616
1,0
1,0
0,13.95477910178079
1,0
0,48.61193589132475
0,0.19743111904424496
1,0
0,1365.1282942253724
0,9.099519229935357
1,0
1,0
0,13.684768345094392
1,0
1,0
1,0
1,0
0,452.21809462276246
1,0
0,110.21239027219711
1,0
1,0
0,46.07596714688288
1,0
0,170.9954102227769
1,0
0,14.211629818192474
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,41.983378351405804
1,0
1,0
0,134.11538035321388
0,46.89274738631608
1,0
0,12.458963784421904
1,0
1,0
