state,recovery_time
1,0
1,0
0,33.38141047659311
1,0
0,802.8742133240814
1,0
0,34.955314872915686
1,0
1,0
0,61.75184360243765
1,0
1,0
1,0
1,0
1,0
0,32.6222753690475
1,0
1,0
1,0
1,0
0,6.256706343962894
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,83.67585295438677
1,0
1,0
1,0
1,0
1,0
1,0
0,127.76855714676529
1,0
0,0.7112561119421527
0,464.860801094998
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,2396.458130265754
0,497.3019572571993
1,0
1,0
1,0
1,0
1,0
0,2.5918128841432457
1,0
1,0
0,11.290364673486454
1,0
1,0
1,0
1,0
1,0
1,0
0,3.595671071224504
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,40.86617687511718
1,0
1,0
1,0
1,0
1,0
0,250.291616342742
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,21.369054427980213
1,0
1,0
1,0
1,0
