state,recovery_time
0,76.50970032623555
1,0
0,248.3076989568469
1,0
1,0
1,0
1,0
0,2.34038087929136
1,0
0,4.020912026382051
0,7.406208285731858
0,73.27201936357436
0,84.13649904046896
0,1169.7446633308311
0,12.22440747633288
0,55.45796568155926
0,32.492399765816
0,17.45281772323203
0,2.393813299273489
1,0
0,153.1999495799646
0,59.522680056259205
0,2.266040320363054
0,14.277997838913725
1,0
1,0
1,0
1,0
0,15.876257461889884
1,0
1,0
1,0
1,0
0,688.5189308288417
1,0
1,0
1,0
1,0
1,0
0,104.31668262656962
1,0
1,0
1,0
1,0
0,1.650996121526238
0,65.74635827510177
0,2.8855824260543335
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
