Resilience,Size,Restoration_time
0,0,0
180.00000000000088,180.00000000000088,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1330.0000000000312,478.0000000000022,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1131.000000000086,388,190
0,0,0
176.99999999993332,58.9999999999842,120
0,0,0
0,0,0
642.0000000000692,214.00000000000642,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2167.953288703919,492.9999999999923,490
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
152.00000000002157,38.00000000001273,190
0,0,0
237.17936000000867,47.99999999999966,250
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
57.99999999999454,57.99999999999454,10
0,0,0
37.999999999998636,37.999999999998636,10
0,0,0
0,0,0
132.0000000000384,33.00000000002427,190
918.1094400000169,28.000000000000455,2770
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
38.00000000003769,38.00000000003769,10
0,0,0
0,0,0
217.00000000000773,203.00000000000023,70
0,0,0
0,0,0
0,0,0
0,0,0
308.17936000000134,75.00000000000003,250
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
693.2095178241353,258.0000000000015,310
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
232.00000000003604,58.000000000007844,190
0,0,0
38.00000000002268,38.00000000002268,10
0,0,0
1512.7482421757613,27.999999999989086,4560
0,0,0
0,0,0
0,0,0
19.999999999999943,19.999999999999943,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2719.580968704022,623.0000000000078,370
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
175.99999999999775,142.99999999999866,70
1986.880890880063,183.00000000000114,2770
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.000000000002956,3.000000000002956,10
0,0,0
0,0,0
199.0000000000706,83.00000000000057,130
599.0000000000911,212.99999999998602,130
1183.6000000000072,358.00000000000193,180
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
648.999999999957,264.9999999999255,190
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
661.9999999999742,192.99999999999767,180
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
57.99999999999409,57.99999999999409,0
0,0,0
0,0,0
0,0,0
1158.109440000048,116.00000000002376,2770
176.99999999997317,58.99999999997442,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
795.9999999999995,781.9999999999995,70
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.0000000000172804,3.0000000000172804,10
0,0,0
0,0,0
33.00000000000125,33.00000000000125,0
93.00000000000406,93.00000000000406,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
973.109440000171,82.9999999999946,2770
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
33.00000000000031,33.00000000000031,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
974.1094400001289,28.00000000003496,2890
0,0,0
33.00000000000148,33.00000000000148,10
0,0,0
0,0,0
2238.612320000109,382.9999999998487,3130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
75.9999999999934,37.99999999999238,70
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
294.0000000000007,176.0000000000108,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
73.36181700931431,73.36181700931431,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
113.99999999999648,37.99999999999963,120
0,0,0
0,0,0
1993.166022908109,707.0000000000006,370
255.99999999993227,125.99999999998897,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
946.1094400000902,28.000000000021913,2830
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
974.1094399999621,28.00000000000074,2890
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1067.0123200000535,28.000000000013983,3130
0,0,0
0,0,0
0,0,0
1014.0000000000101,338.00000000000097,130
0,0,0
622.6976778241076,108.99999999999818,1030
0,0,0
1013.9999999999952,337.9999999999974,130
0,0,0
0,0,0
33.00000000004326,33.00000000004326,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
176.99999999997982,59.00000000000068,120
0,0,0
0,0,0
0,0,0
0,0,0
1072.9809687040301,342.99999999999636,370
0,0,0
14.99999999998613,14.99999999998613,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1103.5999999999635,338.0000000000015,190
70.45422858313248,17.61355714578275,190
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1013.999999999994,338.00000000000165,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1068.1094400000034,78.00000000002927,2770
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
251.99999999997777,134.00000000005292,130
0,0,0
0,0,0
0,0,0
14751.53307264031,328.0000000000104,2890
362.7926724680474,127.38379811424443,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1241.999999999991,413.9999999999977,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1438.7793599999823,337.99999999999443,250
0,0,0
0,0,0
113.99999999997709,37.99999999999682,130
1755.809517824047,338.0000000000034,310
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
298.99999999999886,181.00000000000205,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
148.00000000000307,40.00000000000102,190
53.00000000002012,53.00000000002012,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1413.4239269738177,193.31448697378664,2770
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
223.99999999996675,147.99999999999227,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
57.99999999999875,57.99999999999875,10
140,140,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
177.00000000005457,58.99999999998795,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
38.00000000000284,38.00000000000284,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1838.9809687043005,413.0000000000013,370
0,0,0
0,0,0
19.999999999999943,19.999999999999943,10
414.000000000048,138.0000000000053,130
139.0000000000672,133.0000000000192,130
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
49.99999999999363,49.99999999999363,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
38.000000000001705,38.000000000001705,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
32.99999999999375,32.99999999999375,10
0,0,0
4835.285878858838,1199,5590
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
918.1094400001566,27.999999999976012,2760
0,0,0
0,0,0
2640.7999999999997,928.9999999999866,190
0,0,0
280,140,70
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
918.1094400000966,28.00000000004252,2770
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
918.1094400001394,27.999999999999773,2770
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
487.99999999999983,487.99999999999983,10
968.1094400001901,78.0000000000324,2770
17574.53307264031,693.9999999999864,2950
0,0,0
