state,recovery_time
0,213.46692175806288
1,0
0,33.15595123716987
0,90.92011882680801
1,0
0,85.07740291168683
0,9.101589676321952
0,124.04488710657103
0,29.409502462316144
0,185.0810950677334
0,248.8829525717093
0,3.9079719711510528
0,3390.6553053500443
0,346.77519268808027
0,81.14181298808734
0,451.07035018224934
0,384.4190637773881
0,45.917940831377756
0,59.565088449703936
1,0
0,680.1306068897134
0,12.110935512789062
1,0
0,30.364572495168478
0,107.23384868088843
0,252.03077732220493
0,218.9723615747538
0,241.42712741454974
0,25.237635625689396
0,87.71398257541675
0,402.0953502507136
0,65.0887396424311
0,212.72707246433274
0,23.73892935475916
0,0.5704431349814629
0,7.491709558594201
0,24.110922886028593
0,3.973025234499476
0,319.32665686152734
0,2811.171189330915
1,0
0,4.050759273062762
0,8.965351383291173
0,17.940987589677786
1,0
0,3.1971023946459063
1,0
0,26.189479719181037
0,553.6041753118544
0,260.3695915901794
1,0
1,0
0,43.255986965679384
1,0
0,1389.3893978146596
