lines_out,no_load_shed_time,initial_load_shed,full_rest_time
1.0,0.0,0.0,2226.6211489619777
1.0,0.0,0.0,2.106658971752837
1.0,0.0,0.0,26.799245784940542
1.0,0.0,0.0,64.83214871431497
1.0,0.0,0.0,0.5433059128207054
1.0,0.0,0.0,11.517559943384182
1.0,0.0,0.0,570.0811841629978
1.0,0.0,0.0,5.0961046349771655
1.0,0.0,0.0,1.466998377695766
1.0,0.0,0.0,0.41305647516202654
1.0,0.0,0.0,4.5231124258988515
1.0,0.0,0.0,4167.916277070036
1.0,0.0,0.0,12.192778781333358
1.0,0.0,0.0,0.9480654724312453
1.0,0.0,0.0,3.7686645761599467
1.0,0.0,0.0,4.3993210519868455
1.0,0.0,0.0,18.221682349337424
1.0,0.0,0.0,72.45626481225347
4.0,0.0,0.0,159.57160018051422
1.0,0.0,0.0,6.4473259352694585
2.0,0.0,0.0,1426.5407882577126
1.0,0.0,0.0,0.2097775385600516
1.0,0.0,0.0,3.7232384192628274
1.0,0.0,0.0,730.2532513294339
1.0,0.0,0.0,1071.0170244211217
1.0,0.0,0.0,28.640864535352122
1.0,0.0,0.0,12716.808163342697
1.0,0.0,0.0,11.266646297568672
1.0,0.0,0.0,57207.31757197774
1.0,0.0,0.0,4.137166972646942
2.0,0.0,0.0,242.25978248072295
2.0,0.0,0.0,2044.6223387929938
2.0,0.0,0.0,81.09115988043011
2.0,0.0,0.0,6.862948843984756
1.0,0.0,0.0,229.98676491879453
1.0,0.0,0.0,1.447286812710519
1.0,0.0,0.0,406.85101427393386
1.0,0.0,0.0,1122.3241802592318
1.0,0.0,0.0,1068.7619408264748
1.0,0.0,0.0,6.393230829085522
1.0,0.0,0.0,10.882708009106521
1.0,0.0,0.0,69.65184601020857
1.0,0.0,0.0,441.6318207054575
1.0,0.0,0.0,63.225118149240465
1.0,0.0,0.0,75.67791982039031
1.0,0.0,0.0,5.68789258039361
1.0,0.0,0.0,0.16801761110911373
4.0,30.0,15.0,150.33659157170086
3.0,0.0,0.0,131.976113015892
1.0,0.0,0.0,350.6565503813381
1.0,0.0,0.0,1074.0402095350305
1.0,0.0,0.0,73.34625085228801
1.0,0.0,0.0,44.66349613799954
1.0,0.0,0.0,26.736822368640958
3.0,0.0,0.0,896.2202688756483
1.0,0.0,0.0,11.903154148403177
1.0,0.0,0.0,37.93160031637318
1.0,0.0,0.0,2.3798842045911246
2.0,0.0,0.0,63.13224527370637
1.0,0.0,0.0,3.6386495556012632
1.0,0.0,0.0,14.542865609454237
2.0,0.0,0.0,197.6716363842367
1.0,0.0,0.0,14946.133541610638
1.0,0.0,0.0,12.651263904990309
3.0,0.0,0.0,40.88827441761037
4.0,0.0,0.0,1253.2253993600739
1.0,0.0,0.0,86.62890514689431
3.0,0.0,0.0,523.8984613893545
1.0,0.0,0.0,22.118652116959044
1.0,0.0,0.0,117.79900260746584
1.0,0.0,0.0,12.34717554966337
1.0,0.0,0.0,218.46875137116405
1.0,0.0,0.0,81.1742070335202
1.0,0.0,0.0,14.34077207760625
1.0,0.0,0.0,155.85538290183476
1.0,0.0,0.0,516.0571875059213
1.0,0.0,0.0,4.823423867944587
1.0,0.0,0.0,2.7149095586975247
1.0,0.0,0.0,1.8148799646368987
2.0,0.0,0.0,8.32104382058736
1.0,0.0,0.0,54.488706027881726
1.0,0.0,0.0,45.88089100245246
2.0,14860.0,15.0,14858.169631902503
1.0,0.0,0.0,7.434295518056808
2.0,0.0,0.0,14.843479458365604
3.0,0.0,0.0,2843.449746674644
2.0,0.0,0.0,29.143730878560252
1.0,0.0,0.0,2.5945716184544443
2.0,0.0,0.0,15.630815864351403
1.0,0.0,0.0,20.743892378757398
1.0,0.0,0.0,721.1603256653405
2.0,0.0,0.0,217.9886722599733
1.0,0.0,0.0,1.251972902530918
3.0,0.0,0.0,48765.084598753754
3.0,0.0,0.0,907.0644786843889
1.0,0.0,0.0,8.940547645430744
1.0,0.0,0.0,1.16176146311754
1.0,0.0,0.0,1.2706567969228497
1.0,0.0,0.0,73.73050847041074
1.0,0.0,0.0,5.236158946821236
1.0,0.0,0.0,19.110788998059167
1.0,0.0,0.0,0.4446530773351676
12.0,10.0,15.0,2471.5703538393473
3.0,0.0,0.0,324.6954763794853
1.0,0.0,0.0,19.58090773020891
1.0,0.0,0.0,6697.40687165333
1.0,0.0,0.0,94.97115474211343
1.0,0.0,0.0,58.19567244176939
11.0,0.0,0.0,2898.142392594268
1.0,0.0,0.0,592.1633596951891
2.0,0.0,0.0,194.9051205043359
5.0,0.0,0.0,889.3419640426731
4.0,0.0,0.0,652.4538106164583
1.0,0.0,0.0,16.344916938127575
1.0,0.0,0.0,37.11531019899513
1.0,0.0,0.0,187.7263392329522
1.0,0.0,0.0,31.043168108221725
3.0,0.0,0.0,313.9206492786643
3.0,0.0,0.0,6.4995164445595295
1.0,0.0,0.0,2227.884714091966
1.0,0.0,0.0,9.150928611329249
1.0,0.0,0.0,84.84680019311696
1.0,0.0,0.0,0.11181280506066156
4.0,0.0,0.0,203.28569815115972
1.0,0.0,0.0,17.35427198281548
1.0,0.0,0.0,311.2388007758226
1.0,0.0,0.0,2.3587400874279187
1.0,0.0,0.0,2394.4796869243137
1.0,0.0,0.0,0.047576503663834875
5.0,0.0,0.0,3628.1104850433735
1.0,0.0,0.0,5.445662725146356
1.0,0.0,0.0,1.9206574041413225
1.0,0.0,0.0,191.01363389588994
2.0,0.0,0.0,656.0626093698679
1.0,0.0,0.0,180.2041607456571
1.0,0.0,0.0,32.361153294144664
1.0,0.0,0.0,27.355333644394634
1.0,0.0,0.0,70.87476003707512
1.0,0.0,0.0,210.83912903652484
1.0,0.0,0.0,94.17438561191554
1.0,0.0,0.0,264.2784953386743
1.0,0.0,0.0,25.24976298588183
2.0,0.0,0.0,34.74106600109705
2.0,0.0,0.0,342.557929815803
1.0,0.0,0.0,868.0169262116436
1.0,0.0,0.0,587.3555341846691
1.0,0.0,0.0,3066.14660988279
1.0,0.0,0.0,1.6309736240807078
1.0,0.0,0.0,2.287971133141449
1.0,0.0,0.0,41.87567356797893
1.0,0.0,0.0,201.6032312715051
1.0,0.0,0.0,2.7131077508118295
1.0,0.0,0.0,608.9599650333407
1.0,0.0,0.0,0.3527028249086314
1.0,0.0,0.0,1195.2594981810757
3.0,0.0,0.0,119.75641027679036
2.0,0.0,0.0,65.21916655310751
4.0,0.0,0.0,793.6429255370736
1.0,0.0,0.0,0.6092366324589618
3.0,0.0,0.0,370.77134747028754
1.0,0.0,0.0,1.6709367417241392
1.0,0.0,0.0,139.7807387833796
1.0,0.0,0.0,134.319186854178
1.0,0.0,0.0,60.4078708860188
1.0,0.0,0.0,72.22026243899019
1.0,0.0,0.0,20.87441788099691
2.0,0.0,0.0,226.81778492343463
1.0,0.0,0.0,214.45031447248454
1.0,0.0,0.0,3.2858400079124683
1.0,0.0,0.0,5.531352194817081
1.0,0.0,0.0,6.8622099410940995
1.0,0.0,0.0,0.15720457258850162
5.0,0.0,0.0,40.5747868928135
1.0,0.0,0.0,219.67509242294267
1.0,0.0,0.0,6.260484912662713
3.0,0.0,0.0,108.44205455414092
1.0,0.0,0.0,90.91116003571157
1.0,0.0,0.0,2.8392005893945496
3.0,0.0,0.0,266.2276552195937
1.0,0.0,0.0,11.232393641123442
1.0,0.0,0.0,2.4213598000202534
2.0,0.0,0.0,221.538784669655
1.0,0.0,0.0,76709.44327479867
8.0,0.0,0.0,3430.1872790876455
2.0,0.0,0.0,118.68841562061064
1.0,0.0,0.0,2.318348629446421
1.0,0.0,0.0,17.209140876857205
1.0,0.0,0.0,2.423603792729464
8.0,0.0,0.0,271.0157569667507
1.0,0.0,0.0,149.8034021844296
1.0,0.0,0.0,327.6266804575321
1.0,0.0,0.0,49.39678606872903
2.0,0.0,0.0,48.939246057706654
3.0,0.0,0.0,69.79617908246446
1.0,0.0,0.0,355.89104937869513
1.0,0.0,0.0,1.1629038088879788
2.0,0.0,0.0,188.79794632650425
1.0,0.0,0.0,2.6817543608097982
1.0,0.0,0.0,1.8637536184952572
8.0,0.0,0.0,243.09033129814122
1.0,0.0,0.0,48.40130367699933
1.0,0.0,0.0,3683.209053137442
1.0,0.0,0.0,1021.7032481443197
1.0,0.0,0.0,0.4592844664613296
3.0,0.0,0.0,2654.89541534426
1.0,0.0,0.0,10.353148947355226
1.0,0.0,0.0,3.482383192226659
1.0,0.0,0.0,1.8978587581658724
1.0,0.0,0.0,456.58634678694096
1.0,0.0,0.0,76.9636086702904
2.0,0.0,0.0,468.9742042587269
6.0,0.0,0.0,846.0593610820032
1.0,0.0,0.0,410.20434768417374
1.0,0.0,0.0,1720.9816091732973
1.0,0.0,0.0,1367.1443658607716
1.0,0.0,0.0,5.9417062266342775
1.0,0.0,0.0,46.68143703228699
1.0,970.0,15.0,969.5706871939069
2.0,0.0,0.0,51.72596058029643
1.0,0.0,0.0,46.07940434887973
1.0,0.0,0.0,205.92922559987315
1.0,0.0,0.0,1175.1970929874337
1.0,0.0,0.0,17.41072391092658
1.0,0.0,0.0,4347.377550565826
3.0,0.0,0.0,1089.2872739928835
1.0,0.0,0.0,2.265121230302361
2.0,0.0,0.0,1105.1648685901214
1.0,0.0,0.0,9.66404329555539
1.0,0.0,0.0,6184.872409983975
2.0,0.0,0.0,85.5097435010838
1.0,0.0,0.0,0.3624495217845397
1.0,0.0,0.0,40.08433685349126
1.0,0.0,0.0,4221.507424611259
1.0,130.0,15.0,123.9947897490039
1.0,0.0,0.0,1243.843055674162
1.0,0.0,0.0,7.052065221850467
1.0,0.0,0.0,5453.976719506195
1.0,0.0,0.0,82.96598176455879
2.0,20.0,15.0,13.985459178938992
1.0,0.0,0.0,15.806508866598802
1.0,0.0,0.0,31.239221430151588
1.0,0.0,0.0,5.080606645969845
1.0,0.0,0.0,1.3513479875659438
2.0,0.0,0.0,1758.6674607161458
1.0,0.0,0.0,316.2993122710873
1.0,0.0,0.0,35.29463632404155
1.0,0.0,0.0,0.7577333554758022
1.0,0.0,0.0,58.004849778789485
1.0,0.0,0.0,13.13830059765758
1.0,0.0,0.0,2.42260981346023
1.0,0.0,0.0,24.18706770070891
1.0,0.0,0.0,48.461678179896964
1.0,0.0,0.0,249.576096584881
1.0,0.0,0.0,219.05683866646538
1.0,0.0,0.0,1835.8759017974194
1.0,0.0,0.0,1.1560979375672462
1.0,0.0,0.0,69.14514952992367
1.0,0.0,0.0,1671.9864162136537
1.0,0.0,0.0,92.26536893183535
4.0,0.0,0.0,1047.784585092324
1.0,0.0,0.0,20.763111094246458
1.0,0.0,0.0,8.515282159552006
