state,recovery_time
1,0
1,0
0,46.17340006686212
1,0
1,0
1,0
0,202.75786848750607
0,42.16051691227357
1,0
1,0
1,0
1,0
1,0
0,209.7868702589763
1,0
1,0
1,0
1,0
0,69.5961239412764
0,14.551282768767047
1,0
0,3077.2772600240005
1,0
0,99.72881921491762
1,0
1,0
1,0
0,0.2596391852768341
0,5.036850323866114
0,5.782774225226949
0,3213.433565682403
0,37.96412257103928
1,0
0,114.55972240610676
1,0
0,50.7399442399201
1,0
1,0
0,252.02562952524036
0,9.271898076895006
0,14.402832155999944
0,0.8269027983499777
0,71.79217670339979
1,0
0,291.45358183761925
0,47.56006238137676
0,58.39167327607219
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,3.0812823015866404
