lines_out,no_load_shed_time,initial_load_shed,full_rest_time
1.0,1.0,0.0,4.62517163e-315
1.0,1.0,9.094947017729282e-13,4.625171473e-315
1.0,168.0,241.46126808766985,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,4.62502867e-315
1.0,26.0,241.97446520422454,9.01031827e-316
1.0,1.0,193.2236925756215,2.52517499126e-312
1.0,1.0,186.60467299606898,0.0
1.0,59.0,64.95892018690301,4.62502867e-315
1.0,5.0,186.6046729960699,4.626267626e-315
1.0,1.0,0.0,0.0
1.0,60.0,0.0,0.0
1.0,1.0,134.2116671246922,8.4e-323
1.0,1.0,9.094947017729282e-13,4.625172145e-315
1.0,2.0,814.8101510333863,4.625171986e-315
1.0,97.0,2837.229999999994,1.0e-323
1.0,3240.0,704.5542321508001,0.0
1.0,2.0,703.0201794543073,4.62502867e-315
1.0,181.0,813.3960922151164,9.01031827e-316
1.0,4.0,122.27153834231467,1.0e-323
1.0,42.0,636.7743402400338,0.0
1.0,1.0,172.0,4.62502867e-315
1.0,1.0,614.2300000000014,4.626269326e-315
1.0,60.0,64.95892018690392,0.0
1.0,120.0,124.43684081422089,0.0
1.0,200.0,701.7807480509218,7.291142879623849e-304
1.0,1.0,0.0,4.62517266e-315
1.0,540.0,153.24808513866992,4.6251725e-315
1.0,1.0,0.0,1.0e-323
1.0,13.0,162.93303023753106,0.0
1.0,60.0,804.5844944282935,4.62502867e-315
1.0,6480.0,179.372569062818,9.01031827e-316
1.0,1.0,0.0,1.0e-323
1.0,126.0,187.06470768077634,0.0
1.0,1.0,9.094947017729282e-13,0.0
1.0,1.0,0.0,4.626270038e-315
1.0,1.0,0.0,0.0
1.0,1.0,186.60467299606898,0.0
1.0,1320.0,3225.23,8.4e-323
1.0,1.0,0.0,4.62517317e-315
1.0,1.0,174.68220368783477,4.625173014e-315
1.0,1.0,0.0,1.0e-323
1.0,1440.0,193.2236925756215,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,9.01031827e-316
1.0,60.0,72.73000000000138,1.0e-323
1.0,60.0,0.0,0.0
1.0,546.0,747.0519850283126,0.0
1.0,1.0,0.0,4.626275413e-315
1.0,141.0,227.7385457117398,0.0
1.0,240.0,1752.2299999999996,0.0
1.0,32.0,693.5743960257478,8.4e-323
1.0,1.0,0.0,4.625173686e-315
1.0,91.0,720.7915885238817,4.62517353e-315
1.0,1.0,0.0,7.63918484757e-313
1.0,1.0,110.10659129938085,0.0
1.0,1.0,0.0,4.62502867e-315
1.0,289.0,2185.23,9.01031827e-316
1.0,60.0,110.86125371250728,1.0e-323
1.0,227.0,188.2221190683922,0.0
1.0,12.0,566.0799871230465,0.0
1.0,1.0,0.0,4.626284543e-315
1.0,1.0,0.0,0.0
1.0,120.0,1250.303030719323,0.0
1.0,60.0,677.2299999999987,8.4e-323
1.0,2.0,610.3072839869983,4.6251742e-315
1.0,1.0,0.0,4.62517404e-315
1.0,60.0,0.0,1.0e-323
1.0,537.0,1722.2909890109886,0.0
1.0,60.0,0.0,4.62502867e-315
1.0,60.0,0.0,9.01031827e-316
1.0,1.0,0.0,1.0e-323
1.0,120.0,1740.2300000000005,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,4.62629079e-315
1.0,1.0,294.0158113608486,0.0
1.0,1.0,188.2221190683922,0.0
1.0,1.0,0.0,8.4e-323
1.0,1.0,0.0,4.625174714e-315
1.0,6780.0,533.0616799370036,4.625174556e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,10.0,1728.729999999995,0.0
