lines_out,no_load_shed_time,initial_load_shed,full_rest_time
1.0,1.0,0.0,0.0
1.0,1.0,0.0,8.4e-323
1.0,1.0,0.0,2.81485795e-315
1.0,1.0,0.0,2.814857793e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,7.359999999999673,2.81471396e-315
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,0.0,5.3049894775e-313
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.81471396e-315
1.0,60.0,0.0,2.764595783e-315
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,226.80000000000018,8.4e-323
1.0,15.0,1586.3839999999982,2.814858465e-315
1.0,60.0,0.0,2.814858307e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,85.73058216540812,0.0
1.0,1.0,0.0,2.81503775e-315
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,36.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,60.0,0.0,7.81094294795e-313
1.0,60.0,0.0,2.764596653e-315
1.0,78.0,280.17718898647945,0.0
1.0,1.0,0.0,0.0
1.0,60.0,0.0,4.2439915903e-314
1.0,1.0,0.0,2.81485898e-315
1.0,1.0,0.0,2.81485882e-315
1.0,60.0,0.0,1.0e-323
1.0,60.0,0.0,0.0
1.0,1.0,0.0,2.81471396e-315
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,7.65736570436e-313
1.0,1.0,0.0,2.764739695e-315
1.0,240.0,1990.384000000001,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,8.4e-323
1.0,1.0,0.0,2.81485949e-315
1.0,60.0,0.0,2.814859334e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,60.0,0.0,0.0
1.0,60.0,0.0,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,141.0,7.360000000000582,0.0
1.0,120.0,509.0929732217901,2.764740406e-315
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,91.0,7.359999999999673,NaN
1.0,1.0,0.0,2.814860006e-315
1.0,1.0,0.0,2.81485985e-315
1.0,1.0,0.0,1.0e-323
1.0,11.0,950.3840000000009,0.0
1.0,60.0,0.0,0.0
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.81503775e-315
1.0,60.0,281.22430589337364,2.76474112e-315
1.0,60.0,0.0,1.0609978955e-313
1.0,1.0,0.0,0.0
1.0,1.0,0.0,8.4e-323
1.0,60.0,0.0,2.81486052e-315
1.0,537.0,913.6598044914126,2.81486036e-315
1.0,60.0,0.0,1.0e-323
1.0,60.0,0.0,0.0
1.0,1.0,0.0,2.81471396e-315
1.0,60.0,489.384,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.76474183e-315
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,60.0,0.0,8.2757835856e-313
1.0,1.0,0.0,2.814861034e-315
1.0,1.0,0.0,2.814860876e-315
1.0,1.0,1123.304,1.0e-323
1.0,60.0,0.0,0.0
1.0,1.0,0.0,8.50616402074e-313
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.81503775e-315
1.0,1.0,0.0,2.7647427e-315
1.0,60.0,0.0,1.0609978955e-313
1.0,1.0,0.0,0.0
1.0,1.0,0.0,8.4e-323
1.0,1.0,0.0,2.81486155e-315
1.0,1.0,9.094947017729282e-13,2.81486139e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,7.63918484747e-313
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,60.0,1756.384000000001,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.76474341e-315
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,8.4e-323
1.0,1.0,548.4991913014701,2.81486206e-315
1.0,1.0,0.0,2.814861903e-315
1.0,1.0,0.0,1.0e-323
1.0,60.0,0.0,0.0
1.0,1.0,0.0,1.81808569e-315
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,9.094947017729282e-13,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.81503775e-315
1.0,60.0,2269.3840000000014,2.76474499e-315
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,8.4e-323
1.0,60.0,0.0,2.814862575e-315
1.0,60.0,0.0,2.814862417e-315
1.0,60.0,0.0,1.0e-323
1.0,60.0,9.094947017729282e-13,0.0
1.0,1.0,0.0,2.81471396e-315
1.0,38.0,62.69953092241849,1.33103894e-316
1.0,60.0,42.52620963661593,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,-5.3138936937297e-311
1.0,120.0,10.295278417466761,2.7647457e-315
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,8.4e-323
1.0,60.0,0.0,2.81486309e-315
1.0,1.0,366.4800000000005,2.81486293e-315
1.0,60.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.81471396e-315
1.0,1.0,0.0,1.33103894e-316
1.0,60.0,0.0,1.0609978956e-313
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.81471396e-315
1.0,60.0,0.0,2.76474341e-315
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,12.0,315.04325548183806,8.4e-323
1.0,1.0,0.0,2.814863603e-315
1.0,1.0,396.88206819133757,2.814863445e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,60.0,0.0,0.0
1.0,60.0,396.88206819133757,2.76474428e-315
1.0,1.0,0.0,0.0
1.0,60.0,366.4800000000005,0.0
1.0,1.0,0.0,8.4e-323
1.0,1.0,0.0,2.814864117e-315
1.0,1.0,0.0,2.81486396e-315
1.0,1.0,0.0,1.0e-323
1.0,60.0,1013.3839999999991,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,60.0,0.0,0.0
1.0,1.0,0.0,2.81471396e-315
1.0,1.0,0.0,2.7647457e-315
1.0,60.0,0.0,0.0
1.0,120.0,1822.383999999979,0.0
1.0,1.0,0.0,9.3367814811e-313
1.0,1.0,0.0,2.81486463e-315
1.0,1.0,0.0,2.814864473e-315
1.0,1.0,0.0,1.0e-323
1.0,60.0,9.094947017729282e-13,0.0
1.0,1.0,0.0,4.162331527e-315
1.0,60.0,0.0,1.33103894e-316
1.0,1.0,0.0,2.121995792e-314
1.0,60.0,0.0,0.0
1.0,1.0,0.0,2.933868997e-315
1.0,14040.0,7.359999999999673,2.76474657e-315
1.0,1.0,0.0,5.3049894774e-313
1.0,1.0,0.0,0.0
1.0,1.0,0.0,8.4e-323
1.0,1.0,0.0,2.814865144e-315
1.0,46.0,745.3840000000009,2.814864986e-315
1.0,1.0,0.0,1.0609978956e-313
1.0,1.0,0.0,0.0
1.0,60.0,0.0,2.81471396e-315
1.0,1.0,0.0,1.33103894e-316
1.0,60.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,9.094947017729282e-13,2.764747283e-315
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,58.0,56.59020924346987,8.4e-323
1.0,3120.0,629.4399999999996,2.81486566e-315
1.0,1.0,0.0,2.8148655e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,60.0,0.0,0.0
1.0,1.0,0.0,2.81471396e-315
1.0,1.0,0.0,2.764747995e-315
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,60.0,0.0,8.4e-323
1.0,60.0,0.0,2.81486617e-315
1.0,1.0,0.0,2.814866014e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.81471396e-315
1.0,1.0,0.0,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,7.65736570436e-313
1.0,1.0,0.0,2.764749576e-315
1.0,1.0,0.0,0.0
1.0,1.0,9.094947017729282e-13,0.0
1.0,1.0,7.359999999999673,2.376635285965e-312
1.0,4.0,121.70038171665055,2.814866686e-315
1.0,1.0,0.0,2.81486653e-315
1.0,1.0,1060.8482868519504,1.0e-323
1.0,1.0,7.359999999999673,0.0
1.0,1.0,0.0,1.0609978955e-314
1.0,1.0,0.0,1.33103894e-316
1.0,2040.0,2446.384,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.933868997e-315
1.0,1.0,0.0,2.764750287e-315
1.0,60.0,0.0,0.0
1.0,60.0,0.0,0.0
1.0,60.0,0.0,8.4e-323
1.0,1.0,0.0,2.8148672e-315
1.0,17.0,13.155643208045149,2.81486704e-315
1.0,60.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,1.33103894e-316
1.0,60.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.81471396e-315
1.0,1.0,0.0,2.764747995e-315
1.0,1.0,0.0,0.0
1.0,60.0,26.837329121655785,0.0
1.0,1.0,0.0,8.4e-323
1.0,1.0,0.0,2.814867714e-315
1.0,300.0,4120.184,2.814867556e-315
1.0,60.0,0.0,1.0e-323
1.0,60.0,1646.1105348505898,0.0
1.0,60.0,276.4871061038266,2.81471396e-315
1.0,60.0,0.0,1.33103894e-316
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,60.0,0.0,2.81471396e-315
1.0,60.0,0.0,2.764748864e-315
1.0,1.0,0.0,0.0
