time,load_shed,perc_load_served,lines_out,gens_out
10,0,1,3,2
10,307.37105860106624,0.9646862294805761,3,2
70,181.6683846443361,0.9791281727200901,2,1
130,27.999999999992497,0.9967830882352949,1,1
190,27.99999999999673,0.9967830882352945,1,1
250,25.179360000005886,0.9971071507352934,0,1
310,7.0301578240172375,0.9991923072352921,0,1
370,0,1,0,0
430,0,1,0,0
490,0,1,0,0
550,0.5796800000008488,0.999933400735294,0,0
610,0,1,0,0
670,11.908480000019267,0.9986318382352918,0,0
730,28.000000000044963,0.9967830882352889,0,0
790,28.000000000044963,0.9967830882352889,0,0
850,28.000000000044963,0.9967830882352889,0,0
910,28.000000000060254,0.9967830882352873,0,0
970,28.000000000060254,0.9967830882352873,0,0
1030,28.000000000060254,0.9967830882352873,0,0
1090,28.000000000026887,0.9967830882352909,0,0
1150,28.000000000044963,0.9967830882352889,0,0
1210,28.000000000015348,0.9967830882352925,0,0
1270,28.000000000060254,0.9967830882352873,0,0
1330,28.000000000015348,0.9967830882352925,0,0
1390,28.000000000015348,0.9967830882352925,0,0
1450,28.000000000015348,0.9967830882352925,0,0
1510,28.000000000015348,0.9967830882352925,0,0
1570,28.000000000015348,0.9967830882352925,0,0
1630,28.00000000001569,0.9967830882352923,0,0
1690,16.07008000001059,0.9981537132352929,0,0
1750,0,1,0,0
1810,0,1,0,0
1870,0,1,0,0
1930,0,1,0,0
1990,0,1,0,0
2050,0,1,0,0
2110,0,1,0,0
2170,17.34168217599688,0.9980076192352945,0,0
2230,28.000000000044963,0.9967830882352889,0,0
2290,28.000000000015348,0.9967830882352925,0,0
2350,28.000000000015348,0.9967830882352925,0,0
2410,28.000000000044963,0.9967830882352889,0,0
2470,28.000000000044963,0.9967830882352889,0,0
2530,28.000000000000057,0.9967830882352942,0,0
2590,28.000000000044963,0.9967830882352889,0,0
2650,28.000000000060254,0.9967830882352873,0,0
2710,28.00000000002774,0.9967830882352909,0,0
2770,28.00000000001569,0.9967830882352923,0,0
2830,28.000000000044963,0.9967830882352889,0,0
2890,28.000000000044963,0.9967830882352889,0,0
2950,28.000000000015348,0.9967830882352925,0,0
3010,28.000000000026887,0.9967830882352909,0,0
3070,28.000000000060254,0.9967830882352873,0,0
3130,0,1,0,0
3190,0,1,0,0
3250,0,1,0,0
3310,0,1,0,0
3370,0,1,0,0
3430,0,1,0,0
3490,0,1,0,0
3550,0,1,0,0
3610,0,1,0,0
3670,0,1,0,0
3730,0,1,0,0
3790,0,1,0,0
3850,0,1,0,0
3910,0,1,0,0
3970,0,1,0,0
4030,0,1,0,0
4090,0,1,0,0
4150,0,1,0,0
4210,0,1,0,0
4270,0,1,0,0
4330,0,1,0,0
4390,0,1,0,0
4450,0,1,0,0
4510,0,1,0,0
4570,0,1,0,0
4630,0,1,0,0
