time,load_shed,perc_load_served,lines_out,gens_out
10,0,1,3,2
10,0,1,3,2
70,0,1,2,1
130,0,1,1,1
190,796.2293983498921,0.908521438608698,1,1
250,1391.9999999999977,0.8400735294117649,0,1
310,1392.0000000000362,0.8400735294117605,0,1
370,1088.000000000029,0.8749999999999967,0,0
430,591.1999999999947,0.9320772058823535,0,0
490,378.0000000000239,0.9565716911764679,0,0
550,378.0000000000274,0.9565716911764675,0,0
610,378,0.9565716911764706,0,0
670,378.00000000005264,0.9565716911764646,0,0
730,378.00000000004275,0.9565716911764656,0,0
790,378.0000000000556,0.9565716911764641,0,0
850,377.9999999999915,0.9565716911764717,0,0
910,378.00000000001415,0.9565716911764689,0,0
970,378.0000000000011,0.9565716911764703,0,0
1030,377.9999999999979,0.9565716911764708,0,0
1090,378.00000000002035,0.9565716911764683,0,0
1150,378.00000000002035,0.9565716911764683,0,0
1210,378.0000000000125,0.9565716911764691,0,0
1270,378.0000000000366,0.9565716911764665,0,0
1330,377.9999999999976,0.9565716911764708,0,0
1390,378.0000000000125,0.9565716911764691,0,0
1450,377.9999999999979,0.9565716911764708,0,0
1510,377.9999999999979,0.9565716911764708,0,0
1570,378.00000000002035,0.9565716911764683,0,0
1630,378.0000000000366,0.9565716911764665,0,0
1690,377.9999999999979,0.9565716911764708,0,0
1750,378.0000000000556,0.9565716911764641,0,0
1810,377.9999999999909,0.9565716911764717,0,0
1870,378.0000000000239,0.9565716911764679,0,0
1930,378.0000000000046,0.95657169117647,0,0
1990,378.0000000000274,0.9565716911764675,0,0
2050,378.0000000000239,0.9565716911764679,0,0
2110,378.00000000005264,0.9565716911764646,0,0
2170,378.00000000001967,0.9565716911764683,0,0
2230,378.0000000000523,0.9565716911764646,0,0
2290,378.00000000002035,0.9565716911764683,0,0
2350,378.0000000000523,0.9565716911764646,0,0
2410,378.00000000002035,0.9565716911764683,0,0
2470,377.9999999998893,0.9565716911764833,0,0
2530,378.0000000000125,0.9565716911764691,0,0
2590,378.0000000000242,0.9565716911764679,0,0
2650,378.00000000002035,0.9565716911764683,0,0
2710,378.0000000000046,0.95657169117647,0,0
2770,378.0000000000103,0.9565716911764693,0,0
2830,378.0000000000523,0.9565716911764646,0,0
2890,378.0000000000523,0.9565716911764646,0,0
2950,378.0000000000732,0.9565716911764622,0,0
3010,378.0000000000121,0.9565716911764691,0,0
3070,377.99999999999847,0.9565716911764708,0,0
3130,0,1,0,0
3190,0,1,0,0
3250,0,1,0,0
3310,0,1,0,0
3370,0,1,0,0
3430,0,1,0,0
3490,0,1,0,0
3550,0,1,0,0
3610,0,1,0,0
3670,0,1,0,0
3730,0,1,0,0
3790,0,1,0,0
3850,0,1,0,0
3910,0,1,0,0
3970,0,1,0,0
4030,0,1,0,0
4090,0,1,0,0
4150,0,1,0,0
4210,0,1,0,0
4270,0,1,0,0
4330,0,1,0,0
4390,0,1,0,0
4450,0,1,0,0
4510,0,1,0,0
4570,0,1,0,0
4630,0,1,0,0
