state,recovery_time
0,0.9665437711455693
0,19.033743015904108
1,0
1,0
1,0
0,34.98968933745171
1,0
1,0
1,0
0,17.516233779261857
1,0
1,0
1,0
1,0
1,0
1,0
0,5.308329790183861
0,121.65610743896443
0,278.5061142640042
1,0
0,8.648542762385276
1,0
1,0
1,0
1,0
0,538.014322427638
1,0
0,45.61249252947476
0,1.9104562635936246
1,0
0,43.86579732071793
0,0.7491575797720467
0,37.020872538564724
1,0
1,0
1,0
0,0.631696367785993
0,4.779399616629825
0,21.111681987739114
1,0
1,0
0,36.3148605622412
1,0
0,15.156094163657423
0,1340.5546260558356
0,41.15078206385693
1,0
1,0
0,9.027505452350987
1,0
1,0
0,82.15616590017967
0,324.5349174989363
1,0
1,0
