time,load_shed,perc_load_served,lines_out,gens_out
10,0,1,3,2
0,295.1038891453243,0.9660956009713552,3,2
60,181.66838464433343,0.9791281727200903,2,1
120,28.00000000000165,0.9967830882352939,1,1
180,27.999999999998522,0.9967830882352944,1,1
240,16.717440000036618,0.9980793382352899,0,1
300,0,1,0,1
360,0,1,0,0
420,0,1,0,0
480,0,1,0,0
540,0,1,0,0
600,0,1,0,0
660,0,1,0,0
720,27.99999999997874,0.9967830882352966,0,0
780,28.000000000044963,0.9967830882352889,0,0
840,27.9999999999998,0.9967830882352942,0,0
900,27.99999999997874,0.9967830882352966,0,0
960,28.000000000015348,0.9967830882352925,0,0
1020,28.000000000015348,0.9967830882352925,0,0
1080,27.999999999984766,0.9967830882352958,0,0
1140,27.999999999997044,0.9967830882352945,0,0
1200,28.0000000000029,0.9967830882352937,0,0
1260,27.999999999986983,0.9967830882352956,0,0
1320,28.000000000000455,0.9967830882352942,0,0
1380,28.000000000060254,0.9967830882352873,0,0
1440,28.000000000000398,0.9967830882352942,0,0
1500,27.9999999999998,0.9967830882352942,0,0
1560,28.000000000015348,0.9967830882352925,0,0
1620,28.000000000000796,0.9967830882352942,0,0
1680,0,1,0,0
1740,0,1,0,0
1800,0,1,0,0
1860,0,1,0,0
1920,0,1,0,0
1980,0,1,0,0
2040,0,1,0,0
2100,0,1,0,0
2160,0,1,0,0
2220,27.99999999997874,0.9967830882352966,0,0
2280,27.999999999954127,0.9967830882352994,0,0
2340,28.000000000015348,0.9967830882352925,0,0
2400,27.999999999997044,0.9967830882352945,0,0
2460,28.000000000060254,0.9967830882352873,0,0
2520,27.99999999999679,0.9967830882352945,0,0
2580,27.99999999997874,0.9967830882352966,0,0
2640,27.999999999991587,0.9967830882352952,0,0
2700,27.99999999997874,0.9967830882352966,0,0
2760,27.999999999957254,0.9967830882352992,0,0
2820,28.0000000000002,0.9967830882352942,0,0
2880,27.99999999997874,0.9967830882352966,0,0
2940,28.000000000015348,0.9967830882352925,0,0
3000,27.99999999997874,0.9967830882352966,0,0
3060,28.000000000019952,0.9967830882352918,0,0
3120,0,1,0,0
3180,0,1,0,0
3240,0,1,0,0
3300,0,1,0,0
3360,0,1,0,0
3420,0,1,0,0
3480,0,1,0,0
3540,0,1,0,0
3600,0,1,0,0
3660,0,1,0,0
3720,0,1,0,0
3780,0,1,0,0
3840,0,1,0,0
3900,0,1,0,0
3960,0,1,0,0
4020,0,1,0,0
4080,0,1,0,0
4140,0,1,0,0
4200,0,1,0,0
4260,0,1,0,0
4320,0,1,0,0
4380,0,1,0,0
4440,0,1,0,0
4500,0,1,0,0
4560,0,1,0,0
4620,0,1,0,0
