Resilience,Size,Restoration_time
0,0,0
180.0000000000011,180.0000000000011,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1289.9999999999902,437.9999999999721,120
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
388,388,0
0,0,0
176.99999999993332,58.9999999999842,120
0,0,0
0,0,0
642.0000000000649,214.0000000000021,120
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2167.9532887039604,492.9999999999993,480
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
152.00000000002112,38.00000000000608,180
0,0,0
237.1793600000026,47.99999999999358,240
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
57.99999999999818,57.99999999999818,0
0,0,0
37.99999999999878,37.99999999999878,0
0,0,0
0,0,0
132.00000000002862,33.000000000020464,180
918.1094400000411,28.000000000007674,2760
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
37.99999999994816,37.99999999994816,0
0,0,0
0,0,0
203.00000000000068,203.00000000000068,0
0,0,0
0,0,0
0,0,0
0,0,0
75.00000000000003,75.00000000000003,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
258.00000000000375,258.00000000000375,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
232.0000000000354,58.000000000004576,180
0,0,0
37.99999999999636,37.99999999999636,0
0,0,0
1512.7482421757618,27.999999999989086,4560
0,0,0
0,0,0
0,0,0
19.999999999999574,19.999999999999574,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2719.5809687040064,622.9999999999966,360
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
176.00000000000068,143.0000000000009,60
1986.8808908798683,182.99999999991257,2760
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
