state,recovery_time
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,7632.67292672019
1,0
1,0
1,0
1,0
0,0.9102871175283695
1,0
0,17.303073893733707
1,0
1,0
0,24.87889557413781
1,0
1,0
1,0
0,6.046897518083793
1,0
1,0
0,4.900924655208482
0,2617.5348718696705
1,0
1,0
0,378.60623698455396
1,0
0,570.0811841629978
0,44.73740637643053
1,0
0,88.31247264717415
1,0
0,0.14532274767619538
1,0
1,0
1,0
1,0
1,0
1,0
1,0
0,166.0094006268026
1,0
0,8.272571049349706
1,0
0,14.456067216049735
1,0
0,0.18744528011793116
1,0
1,0
0,225.50573519579615
1,0
1,0
