lines_out,no_load_shed_time,initial_load_shed,full_rest_time
1.0,0.0,0.0,1.8009004790771426
1.0,104.55637868332187,163.92273789501542,22514.812550439714
2.0,4023.7876126754104,1191.1928853267545,4023.7876126754104
1.0,122.71311743467763,720.791588514996,45.38140325877615
1.0,90.33560221782658,614.2299999899969,74.53445749493977
1.0,228.43473246847708,476.4839566205592,322.5240007703067
1.0,0.0,0.0,44.13496899177958
1.0,0.0,0.0,14.582438044220517
2.0,90.56325084305128,730.7000000000053,1.732762977774614
1.0,285.12620879276295,491.806885858261,1.3151128450534921
1.0,0.0,0.0,0.2953967624148614
1.0,0.0,0.0,2.798733369658887
1.0,1033.296915201483,614.2299999899969,16.089643439460843
1.0,0.0,0.0,508.52021633866104
1.0,101.2980263006026,166.73063629807802,6.527700688713688
1.0,0.0,0.0,2902.1583396931187
2.0,0.8731432630305633,142.0242247158385,51.9043366710209
2.0,391.25636272543096,444.33727448090485,391.25636272543096
3.0,202.75786848750607,172.0,202.75786848750607
1.0,7905.559754179973,614.2299999900006,7905.559754179973
5.0,286.1946437799882,642.7299999999796,3217.7759939597104
1.0,94.06020300436445,273.2407421978305,23.276864061662284
1.0,4274.230926648311,463.9000000000042,343.6210492360074
2.0,0.0,0.0,264.84455806580576
1.0,0.0,0.0,0.1562290210503611
1.0,90.67659258809435,181.1675932856324,149.8125737862841
1.0,92.78071074078363,99.49463006731185,16.300288496139654
1.0,4604.814820999972,707.2299999999914,10.744630166106344
1.0,91.12506948115785,150.13982383791517,340.4929055781045
1.0,1087.265477778728,777.2279132922622,57.85066554942999
1.0,94.52183951052862,62.9326739363114,24.02590045904978
5.0,239.70735285547644,1444.292885326765,247.0232726997782
1.0,1098.3495180042923,770.4547471890264,463.32980464815154
1.0,112.4434708422505,162.9330302295548,0.41305647516202654
2.0,4975.395747206729,1912.2300000000005,724.4399191190313
1.0,0.0,0.0,1.3409706912632602
3.0,806.2360237046511,163.18084038064353,365.0035444498817
1.0,0.0,0.0,40.59179527747407
3.0,74.37596707555366,262.34525727388245,299.84826151114424
1.0,125.04281143913431,85.2587422054321,100.835870439192
1.0,0.0,0.0,488.45840203455543
1.0,92.98706461643836,2404.2299999999937,20.869808615779963
1.0,97.11609101896862,407.22999999999956,4894.013089364631
1.0,8297.127757202376,243.22999998999694,0.2904464454294653
1.0,12.19277878133336,172.0,12.192778781333358
1.0,1608.8937764423074,1777.229999989996,357.1380841064415
2.0,92.754536595752,7.646302031492269,92.754536595752
1.0,0.0,0.0,0.14008659863580258
1.0,18.948487995093227,7.64630203148954,18.948487995093227
1.0,108.71567667408081,7.646302031492269,7.366124653824368
1.0,240.30358610456744,7.64630203148954,54.12464997847783
5.0,115.63964767898375,2301.230000000006,303.393961284753
1.0,0.0,0.0,53.89954850327236
1.0,102.18874417169168,150.1318388265663,6.33223845971468
1.0,95.00870041953377,189.9915710453988,2.6404908726654956
1.0,0.0,0.0,4.3993210519868455
1.0,0.0,0.0,25.32534407526099
2.0,324.2847529465173,1294.7758509465175,70.37194045286112
1.0,228.55644003501556,626.0718278539644,228.55644003501556
5.0,767.1142910967515,172.0,767.1142910967515
1.0,140.28804753499367,273.9654688087676,27.727687443993446
1.0,90.50201478080278,317.5808953413507,1133.7137397846027
1.0,0.0,0.0,1087.994462867116
1.0,95.51013310991988,1225.2299999899997,76.27375905917755
1.0,319.8530557898157,552.7883210801219,1643.644442353513
1.0,279.4995729542811,167.59875520506557,120.22797383603647
1.0,185.06478306945422,201.47396019421103,88.35086645420365
3.0,208.11129331872746,1380.7299999899942,494.3829475881387
1.0,19.59866768539829,122.27153834231285,19.59866768539829
1.0,0.0,0.0,61.99449579989313
1.0,10.280896871740758,171.22999997999614,10.28089687174076
1.0,359.33044089912863,150.13183882656813,3.743651650739337
1.0,144.1276490930101,162.40637260310723,49.510791604170976
1.0,107.22973363043806,933.6999999900099,0.6299659691495096
1.0,0.0,0.0,5.400919089871572
1.0,0.0,0.0,1.1377477275309176
1.0,232.9925426878314,1032.9510378832792,95.64095202643588
1.0,0.0,0.0,4.003701713208456
2.0,0.0,0.0,6.736867605160625
2.0,0.0,0.0,595.9165942257669
1.0,2497.4308640696336,811.5898428995697,0.2293069139847028
1.0,0.0,0.0,8.528334485423683
2.0,0.0,0.0,1236.4716262890572
5.0,96.14744676316897,684.5953824680364,96.14744676316897
1.0,0.0,0.0,29.815497848188905
1.0,0.0,0.0,141.68946265158968
1.0,105.68312001313294,542.6392139236423,102.11128494939601
1.0,135.93198520763127,2567.229999999995,0.04450065463962403
1.0,0.0,0.0,20.160156951799365
1.0,160.94397669558532,564.3477224140534,48.275284758080815
1.0,0.0,0.0,2.286285174252654
9.0,373.9363478804167,1741.9300000000067,954.4688689239507
3.0,350.98492467758757,668.6246382003028,350.98492467758757
3.0,120.4344182143112,618.1299999899811,73.85609185197359
1.0,0.0,0.0,90.11298668777147
2.0,32.20481927643824,850.6999999900045,32.20481927643824
2.0,2618.9451187075624,171.14571931169485,329.3705539967267
1.0,184.43305705758402,610.0827331386026,173.2746746318694
1.0,0.0,0.0,199.57678931060354
1.0,116.73917405223793,73.06293367795115,633.3268104587657
